CompetitorName,ProductID,CompetitorPrice,DateChecked
Walmart,P013,1122.44,2024-03-22 18:05:24.324324324
Costco,P008,1781.19,2024-02-26 07:55:40.540540540
Costco,P016,384.19,2024-04-10 00:46:07.567567567
Walmart,P034,1452.64,2024-05-08 10:42:52.972972972
Walmart,P023,1414.56,2024-02-05 09:26:29.189189189
Walmart,P013,1723.53,2024-04-30 07:18:11.891891892
BestBuy,P031,1177.62,2024-04-23 11:47:44.864864864
Walmart,P045,1569.4,2024-01-09 03:24:41.081081081
BestBuy,P027,1544.62,2024-04-10 16:43:14.594594594
Walmart,P006,1379.99,2024-02-25 23:57:07.027027027
Walmart,P004,1348.1,2024-05-29 21:09:54.594594594
Target,P021,1745.33,2024-04-04 05:11:21.081081081
Costco,P016,1431.54,2024-04-08 16:51:53.513513513
Walmart,P007,1939.86,2024-03-08 07:08:06.486486486
BestBuy,P022,1581.37,2024-05-19 17:53:52.432432432
Target,P042,1145.1,2024-05-15 22:10:27.027027026
Target,P033,1467.5,2024-02-14 16:46:07.567567567
BestBuy,P039,396.24,2024-02-14 04:48:17.297297297
Walmart,P035,73.44,2024-03-05 15:19:38.378378378
Walmart,P021,815.11,2024-06-05 16:40:21.621621620
Target,P046,1760.41,2024-05-08 22:40:43.243243242
Target,P012,490.44,2024-01-01 19:56:23.783783783
Costco,P030,1701.87,2024-01-09 11:23:14.594594594
Costco,P018,512.44,2024-04-18 12:09:22.162162162
Target,P049,1394.68,2024-01-18 22:42:09.729729729
Target,P026,168.84,2024-05-29 09:12:04.324324324
Walmart,P030,145.67,2024-06-01 08:59:05.945945946
Costco,P010,55.24,2024-04-08 12:52:36.756756756
Walmart,P027,359.41,2024-03-04 03:26:07.567567567
Target,P035,136.32,2024-04-07 20:55:29.729729729
Target,P039,1382.77,2024-06-01 08:59:05.945945946
Walmart,P048,993.13,2024-04-05 13:05:35.135135135
Walmart,P006,572.41,2024-01-17 14:47:55.675675675
Costco,P023,1319.53,2024-04-24 11:43:25.405405404
Target,P042,1999.94,2024-05-13 10:21:15.675675674
Walmart,P015,1445.96,2024-03-31 17:26:29.189189189
Walmart,P034,650.5,2024-01-14 22:59:27.567567567
Costco,P018,1213.9,2024-05-02 23:06:40.000000000
BestBuy,P026,471.57,2024-02-03 01:36:34.594594594
Target,P030,428.92,2024-04-15 20:20:54.054054054
Target,P021,1210.61,2024-04-12 12:35:18.918918918
Target,P042,1765.61,2024-06-10 12:19:27.567567566
Costco,P037,866.09,2024-02-06 13:21:26.486486486
Walmart,P038,198.26,2024-05-28 09:16:23.783783782
Walmart,P026,60.64,2024-02-04 17:29:22.162162162
BestBuy,P002,1726.49,2024-02-01 01:45:13.513513513
Costco,P001,949.17,2024-04-28 23:23:57.837837838
Walmart,P044,1082.08,2024-05-10 02:35:40.540540540
Walmart,P024,1411.75,2024-03-13 14:45:02.702702702
BestBuy,P010,189.24,2024-01-24 06:19:05.945945945
BestBuy,P035,399.94,2024-03-15 02:38:33.513513513
Costco,P025,1281.14,2024-06-05 16:40:21.621621620
Walmart,P034,331.42,2024-01-23 10:22:42.162162162
Target,P030,858.54,2024-03-31 09:27:55.675675675
Costco,P005,231.29,2024-04-09 12:48:17.297297297
Target,P041,1886.36,2024-05-17 18:02:31.351351350
Target,P010,1361.74,2024-01-06 23:34:03.243243243
BestBuy,P030,797.93,2024-06-08 00:30:16.216216216
Target,P027,1012.41,2024-01-28 17:59:38.378378378
Walmart,P012,938.04,2024-04-23 03:49:11.351351350
BestBuy,P007,1382.48,2024-06-02 00:56:12.972972972
Costco,P040,1410.21,2024-01-02 07:54:14.054054054
Target,P025,1471.33,2024-01-13 03:07:23.243243243
Target,P022,285.03,2024-01-24 10:18:22.702702702
Costco,P023,1498.62,2024-03-20 10:15:29.729729729
Walmart,P032,550.54,2024-05-13 02:22:42.162162162
Target,P021,1061.58,2024-04-30 23:15:18.918918918
Walmart,P001,1108.99,2024-02-03 05:35:51.351351351
Costco,P016,853.77,2024-04-19 08:05:45.945945946
BestBuy,P027,943.62,2024-03-02 11:33:20.000000000
BestBuy,P019,1112.09,2024-04-03 13:14:14.054054054
BestBuy,P043,1689.55,2024-01-01 11:57:50.270270270
BestBuy,P046,432.29,2024-02-27 19:49:11.351351351
Walmart,P019,302.97,2024-01-26 14:09:00.540540540
Costco,P011,1269.83,2024-04-17 00:15:51.351351350
Costco,P038,509.14,2024-03-02 19:31:53.513513513
Target,P044,1558.74,2024-05-12 06:26:18.378378378
Target,P022,1822.72,2024-03-13 14:45:02.702702702
Costco,P043,1155.42,2024-04-19 04:06:29.189189188
Costco,P015,337.77,2024-04-25 11:39:05.945945946
BestBuy,P037,125.31,2024-02-19 08:25:56.756756756
Target,P034,1202.46,2024-03-18 10:24:08.648648648
Costco,P043,932.32,2024-04-02 09:19:16.756756756
Walmart,P015,1327.42,2024-01-17 10:48:38.918918918
Target,P007,1506.45,2024-03-31 21:25:45.945945945
Costco,P039,921.42,2024-02-24 04:05:02.702702702
Walmart,P041,1820.04,2024-05-22 05:43:03.783783784
Walmart,P013,962.39,2024-04-19 16:04:19.459459458
Costco,P010,962.53,2024-06-06 16:36:02.162162162
Walmart,P016,601.14,2024-02-22 04:13:41.621621621
Walmart,P039,432.37,2024-03-07 07:12:25.945945946
Target,P023,596.79,2024-01-26 14:09:00.540540540
Costco,P007,192.49,2024-02-07 05:18:33.513513513
Target,P010,788.83,2024-05-27 09:20:43.243243242
Costco,P044,748.5,2024-04-10 00:46:07.567567567
Target,P036,817.45,2024-04-29 03:23:14.594594594
Costco,P009,1034.93,2024-02-11 16:59:05.945945945
Target,P042,696.64,2024-04-26 15:34:03.243243242
Target,P030,1531.5,2024-01-12 07:10:59.459459459
BestBuy,P047,1360.63,2024-03-08 11:07:23.243243243
BestBuy,P040,1179.89,2024-05-13 02:22:42.162162162
Costco,P044,504.5,2024-02-05 17:25:02.702702702
Target,P036,151.95,2024-03-07 23:09:32.972972973
Target,P019,1756.09,2024-01-10 11:18:55.135135135
Costco,P003,1508.05,2024-04-04 05:11:21.081081081
BestBuy,P040,59.32,2024-04-15 08:23:03.783783784
Costco,P038,737.71,2024-01-06 03:37:39.459459459
Costco,P035,265.14,2024-02-12 16:54:46.486486486
Walmart,P046,348.36,2024-04-13 16:30:16.216216216
Walmart,P029,384.05,2024-05-21 21:44:30.270270270
Target,P029,1335.06,2024-06-05 16:40:21.621621620
Walmart,P021,704.47,2024-04-25 15:38:22.702702702
Walmart,P028,581.99,2024-06-12 16:10:05.405405404
BestBuy,P038,960.57,2024-04-10 16:43:14.594594594
Costco,P009,59.08,2024-01-28 21:58:55.135135135
Costco,P040,1008.04,2024-03-16 14:32:04.324324324
BestBuy,P036,439.74,2024-05-06 22:49:22.162162162
Target,P045,906.63,2024-02-14 20:45:24.324324324
Target,P014,1895.8,2024-03-17 22:26:18.378378378
Walmart,P010,376.43,2024-01-09 23:21:04.864864864
Walmart,P008,1150.28,2024-01-13 15:05:13.513513513
Target,P027,1651.71,2024-05-18 09:59:38.378378378
BestBuy,P048,1165.6,2024-05-12 18:24:08.648648648
BestBuy,P021,1945.71,2024-03-06 23:13:52.432432432
Walmart,P044,1288.73,2024-01-18 18:42:52.972972973
Costco,P045,302.25,2024-04-10 00:46:07.567567567
Target,P030,1042.15,2024-02-13 04:52:36.756756756
Walmart,P003,1118.08,2024-05-11 18:28:28.108108108
Walmart,P047,1674.26,2024-06-09 12:23:47.027027026
Target,P047,1820.42,2024-01-23 14:21:58.918918918
Walmart,P041,1717.51,2024-05-05 06:56:34.594594594
Costco,P018,1922.48,2024-05-30 01:09:11.351351350
Costco,P013,264.18,2024-03-20 14:14:46.486486486
Costco,P007,1314.55,2024-01-06 07:36:56.216216216
Walmart,P036,1573.02,2024-01-08 19:26:07.567567567
Costco,P028,119.82,2024-01-30 13:51:42.702702702
Walmart,P038,1201.89,2024-01-08 07:28:17.297297297
Target,P047,284.54,2024-05-31 13:02:42.162162162
Walmart,P040,1730.9,2024-01-22 10:27:01.621621621
BestBuy,P007,1415.47,2024-01-11 07:15:18.918918918
Target,P007,407.39,2024-01-27 06:06:07.567567567
Walmart,P008,1733.79,2024-02-10 05:05:35.135135135
Target,P015,1813.49,2024-04-25 15:38:22.702702702
BestBuy,P036,528.19,2024-02-22 12:12:15.135135135
Target,P043,723.61,2024-03-19 18:18:22.702702702
BestBuy,P015,936.43,2024-01-03 11:49:11.351351351
BestBuy,P002,1952.93,2024-06-06 08:37:28.648648648
BestBuy,P032,263.68,2024-05-22 21:40:10.810810810
Walmart,P015,418.11,2024-04-08 04:54:03.243243243
BestBuy,P012,298.33,2024-01-23 10:22:42.162162162
Target,P014,437.66,2024-05-10 18:32:47.567567566
Costco,P013,1140.41,2024-02-01 01:45:13.513513513
Target,P050,1238.15,2024-06-10 16:18:44.324324324
BestBuy,P035,845.6,2024-01-05 07:41:15.675675675
Walmart,P021,683.24,2024-01-09 07:23:57.837837837
Target,P029,1456.72,2024-01-19 02:41:26.486486486
Costco,P015,1872.79,2024-02-27 15:49:54.594594594
Costco,P002,332.78,2024-01-20 18:34:14.054054054
Target,P046,804.42,2024-03-29 05:37:17.837837837
Walmart,P033,963.6,2024-01-29 17:55:18.918918919
Costco,P030,1011.48,2024-02-08 01:14:57.297297297
Walmart,P004,287.81,2024-03-26 05:50:16.216216216
Target,P028,1394.25,2024-05-20 05:51:42.702702702
BestBuy,P026,433.64,2024-01-12 23:08:06.486486486
Costco,P047,578.87,2024-02-02 09:39:27.567567567
Target,P019,172.33,2024-02-22 20:10:48.648648648
BestBuy,P050,735.51,2024-03-02 15:32:36.756756756
Walmart,P034,1284.54,2024-04-08 12:52:36.756756756
Target,P046,877.04,2024-02-29 23:39:49.189189189
Costco,P002,683.7,2024-05-19 21:53:09.189189188
Costco,P010,929.2,2024-04-11 08:40:21.621621621
Walmart,P034,1191.45,2024-04-08 20:51:10.270270270
Costco,P035,1079.17,2024-03-13 02:47:12.432432432
Costco,P025,628.82,2024-01-11 07:15:18.918918918
Costco,P041,1289.54,2024-05-06 02:52:58.378378378
BestBuy,P015,1055.57,2024-05-15 22:10:27.027027026
BestBuy,P019,953.32,2024-04-20 00:02:52.972972972
Target,P049,392.01,2024-05-09 22:36:23.783783784
Walmart,P044,1800.74,2024-01-25 18:12:36.756756756
BestBuy,P017,1728.67,2024-02-25 11:59:16.756756756
Target,P036,274.6,2024-01-09 07:23:57.837837837
Target,P047,1326.39,2024-02-16 00:40:21.621621621
Target,P046,1603.74,2024-06-10 08:20:10.810810810
Costco,P038,1360.29,2024-05-07 02:48:38.918918918
Walmart,P022,1286.76,2024-06-03 20:48:17.297297296
Target,P014,408.68,2024-06-02 08:54:46.486486486
Target,P040,602.67,2024-01-26 06:10:27.027027027
Walmart,P031,970.1,2024-02-17 08:34:35.675675675
Target,P003,1630.26,2024-05-20 13:50:16.216216216
Walmart,P031,529.19,2024-05-10 10:34:14.054054054
Target,P010,1917.06,2024-02-07 09:17:50.270270270
Walmart,P043,1117.62,2024-01-02 03:54:57.297297297
Walmart,P037,1612.24,2024-04-16 20:16:34.594594594
Target,P043,816.75,2024-04-06 20:59:49.189189189
Costco,P040,905.03,2024-04-16 20:16:34.594594594
BestBuy,P018,1346.22,2024-03-08 15:06:40.000000000
Walmart,P021,321.2,2024-01-12 15:09:32.972972972
Walmart,P021,129.98,2024-04-03 01:16:23.783783783
Costco,P045,297.18,2024-06-06 04:38:11.891891892
Target,P014,992.9,2024-04-12 04:36:45.405405405
Costco,P012,1456.5,2024-05-24 05:34:24.864864864
Target,P001,931.61,2024-01-17 10:48:38.918918918
Walmart,P032,966.39,2024-03-15 14:36:23.783783783
Target,P044,1682.4,2024-02-22 20:10:48.648648648
Costco,P039,1214.59,2024-03-08 15:06:40.000000000
Walmart,P026,937.41,2024-03-01 15:36:56.216216216
BestBuy,P046,278.83,2024-04-12 00:37:28.648648648
Costco,P044,1243.72,2024-04-13 12:30:59.459459459
Costco,P043,808.45,2024-05-14 02:18:22.702702702
Costco,P027,1469.73,2024-03-12 02:51:31.891891892
BestBuy,P046,1950.67,2024-05-25 01:30:48.648648648
BestBuy,P039,63.65,2024-04-25 07:39:49.189189188
Costco,P032,1516.49,2024-06-13 04:07:55.675675674
BestBuy,P005,117.78,2024-02-18 00:31:42.702702702
Walmart,P008,510.65,2024-04-01 21:21:26.486486486
BestBuy,P048,239.12,2024-04-11 20:38:11.891891891
Costco,P014,1178.25,2024-05-17 22:01:48.108108108
BestBuy,P021,1117.81,2024-01-24 18:16:56.216216216
Costco,P040,969.73,2024-05-01 19:11:42.702702702
BestBuy,P019,922.99,2024-01-23 18:21:15.675675675
Walmart,P001,160.29,2024-02-10 05:05:35.135135135
Walmart,P048,549.76,2024-03-10 06:59:27.567567567
Walmart,P020,1479.65,2024-04-15 04:23:47.027027026
Walmart,P046,1773.18,2024-06-14 08:02:52.972972972
Costco,P012,1650.65,2024-01-04 19:43:25.405405405
Walmart,P039,1174.95,2024-03-17 02:29:54.594594594
Target,P030,1789.12,2024-01-31 05:48:49.729729729
BestBuy,P014,1835.5,2024-01-26 22:07:34.054054054
Target,P004,142.22,2024-01-05 19:39:05.945945945
Walmart,P039,829.48,2024-03-15 06:37:50.270270270
Walmart,P039,308.52,2024-04-24 15:42:42.162162162
BestBuy,P040,1584.59,2024-01-04 19:43:25.405405405
Costco,P050,1681.76,2024-01-21 10:31:21.081081081
Target,P021,1842.59,2024-04-22 15:51:21.081081080
Target,P019,1612.46,2024-01-05 03:41:58.918918918
BestBuy,P020,1378.12,2024-01-09 07:23:57.837837837
BestBuy,P027,1555.05,2024-06-06 12:36:45.405405404
Costco,P033,1305.21,2024-02-08 09:13:30.810810810
Target,P036,251.3,2024-05-23 01:39:27.567567566
Target,P020,574.03,2024-05-09 06:39:16.756756756
BestBuy,P018,138.51,2024-01-20 06:36:23.783783783
Walmart,P032,269.06,2024-01-07 15:31:10.270270270
BestBuy,P017,1027.3,2024-01-17 22:46:29.189189189
BestBuy,P014,1849.99,2024-03-24 01:59:38.378378378
BestBuy,P038,508.93,2024-02-07 09:17:50.270270270
Target,P047,1334.06,2024-04-13 00:33:09.189189189
BestBuy,P023,126.97,2024-04-08 16:51:53.513513513
Walmart,P044,1415.96,2024-04-23 03:49:11.351351350
Costco,P022,730.01,2024-01-03 03:50:37.837837837
Costco,P025,601.35,2024-05-24 01:35:08.108108108
BestBuy,P040,1698.91,2024-01-08 03:29:00.540540540
BestBuy,P040,1266.41,2024-04-09 16:47:34.054054054
Walmart,P050,207.52,2024-04-08 08:53:19.999999999
Target,P035,632.67,2024-05-31 05:04:08.648648648
Costco,P018,1168.48,2024-03-25 13:53:09.189189189
Walmart,P027,1355.27,2024-04-06 09:01:58.918918918
BestBuy,P037,991.03,2024-01-04 23:42:42.162162162
BestBuy,P014,993.11,2024-03-12 22:47:55.675675675
Walmart,P045,1608.13,2024-01-23 02:24:08.648648648
Walmart,P028,1344.44,2024-03-11 18:52:58.378378378
Walmart,P045,630.43,2024-03-23 14:01:48.108108108
Walmart,P020,1592.09,2024-04-08 08:53:19.999999999
BestBuy,P021,264.49,2024-01-03 23:47:01.621621621
BestBuy,P043,752.93,2024-05-03 23:02:20.540540540
BestBuy,P040,604.58,2024-05-08 10:42:52.972972972
Walmart,P020,817.52,2024-05-26 13:24:19.459459458
Target,P023,1109.22,2024-01-09 15:22:31.351351351
Target,P048,1053.53,2024-06-14 20:00:43.243243242
BestBuy,P008,494.41,2024-06-13 08:07:12.432432432
Costco,P014,802.89,2024-02-10 01:06:18.378378378
Target,P029,934.81,2024-03-15 14:36:23.783783783
Target,P046,444.11,2024-02-01 17:42:20.540540540
Walmart,P032,1941.9,2024-06-13 12:06:29.189189188
BestBuy,P046,1538.61,2024-05-08 06:43:36.216216216
Target,P007,208.08,2024-05-19 13:54:35.675675674
Costco,P024,1887.89,2024-03-30 17:30:48.648648648
BestBuy,P035,1513.5,2024-03-15 22:34:57.297297297
Walmart,P008,1773.0,2024-02-20 16:20:10.810810810
Target,P012,1850.78,2024-05-21 09:46:40.000000000
Target,P038,991.07,2024-05-15 18:11:10.270270270
Costco,P006,737.6,2024-02-23 16:07:12.432432432
Walmart,P015,1432.94,2024-04-04 09:10:37.837837837
Costco,P030,811.88,2024-05-07 14:46:29.189189188
Walmart,P020,590.25,2024-01-31 05:48:49.729729729
Walmart,P012,488.91,2024-06-06 04:38:11.891891892
Target,P025,555.56,2024-01-31 21:45:56.756756756
Walmart,P050,601.06,2024-03-15 10:37:07.027027027
Target,P018,1478.12,2024-06-02 00:56:12.972972972
Costco,P037,1704.05,2024-05-01 23:10:59.459459458
Walmart,P037,1767.52,2024-03-30 01:33:41.621621621
Walmart,P040,331.22,2024-03-02 19:31:53.513513513
Costco,P028,752.92,2024-02-03 01:36:34.594594594
Costco,P044,772.74,2024-02-04 13:30:05.405405405
Target,P045,552.89,2024-05-09 06:39:16.756756756
Walmart,P030,957.25,2024-04-11 00:41:48.108108108
Walmart,P048,881.5,2024-04-10 08:44:41.081081081
BestBuy,P028,1226.19,2024-05-07 22:45:02.702702702
Walmart,P007,941.76,2024-05-01 23:10:59.459459458
Costco,P027,1729.91,2024-05-06 02:52:58.378378378
Costco,P030,303.55,2024-05-20 01:52:25.945945946
Costco,P010,678.92,2024-01-09 03:24:41.081081081
Target,P018,645.51,2024-05-01 19:11:42.702702702
Walmart,P002,946.26,2024-02-08 09:13:30.810810810
Costco,P035,1274.11,2024-06-10 08:20:10.810810810
Target,P016,804.64,2024-02-02 21:37:17.837837837
Costco,P043,348.7,2024-05-20 17:49:32.972972972
BestBuy,P018,1241.45,2024-02-24 04:05:02.702702702
Walmart,P031,442.1,2024-01-04 19:43:25.405405405
Target,P023,1308.31,2024-04-16 16:17:17.837837838
BestBuy,P028,1314.66,2024-03-25 01:55:18.918918918
Costco,P023,597.09,2024-06-07 16:31:42.702702702
Costco,P013,1209.79,2024-03-30 17:30:48.648648648
Walmart,P018,232.46,2024-02-15 04:43:57.837837837
Walmart,P009,795.11,2024-03-18 10:24:08.648648648
BestBuy,P023,380.14,2024-04-23 19:46:18.378378378
Walmart,P031,959.15,2024-05-04 11:00:10.810810810
BestBuy,P031,1525.27,2024-01-10 23:16:45.405405405
Target,P038,1762.07,2024-05-27 09:20:43.243243242
Walmart,P043,1309.08,2024-05-06 14:50:48.648648648
BestBuy,P002,250.52,2024-05-27 09:20:43.243243242
Target,P029,1080.14,2024-04-23 11:47:44.864864864
BestBuy,P017,1062.4,2024-02-14 16:46:07.567567567
BestBuy,P048,272.55,2024-01-25 22:11:53.513513513
Target,P039,1829.42,2024-01-13 07:06:39.999999999
Target,P009,426.64,2024-04-20 04:02:09.729729730
Costco,P039,183.35,2024-03-10 18:57:17.837837837
Target,P044,892.64,2024-04-24 07:44:08.648648648
Costco,P023,1967.08,2024-04-24 19:41:58.918918918
Walmart,P025,1287.44,2024-04-10 16:43:14.594594594
BestBuy,P029,1562.34,2024-01-05 11:40:32.432432432
Walmart,P040,350.27,2024-06-10 12:19:27.567567566
BestBuy,P040,646.56,2024-06-02 08:54:46.486486486
Target,P017,775.85,2024-03-03 23:26:50.810810810
Walmart,P030,174.83,2024-04-25 19:37:39.459459458
BestBuy,P044,341.13,2024-05-25 01:30:48.648648648
BestBuy,P026,178.38,2024-01-07 03:33:19.999999999
BestBuy,P046,1792.31,2024-02-28 23:44:08.648648648
Walmart,P029,950.3,2024-04-08 20:51:10.270270270
Costco,P032,1746.62,2024-06-11 00:17:17.837837836
BestBuy,P020,1497.66,2024-04-09 00:50:27.027027026
Target,P010,1588.74,2024-04-28 23:23:57.837837838
BestBuy,P040,921.94,2024-03-13 02:47:12.432432432
Walmart,P046,250.19,2024-01-03 23:47:01.621621621
Target,P005,1157.18,2024-03-14 06:42:09.729729729
Target,P023,1197.03,2024-05-07 18:45:45.945945946
Costco,P016,698.82,2024-02-26 11:54:57.297297297
BestBuy,P009,398.28,2024-03-03 15:28:17.297297297
Target,P029,1965.25,2024-03-23 22:00:21.621621621
Costco,P008,1441.09,2024-05-09 06:39:16.756756756
Walmart,P011,1870.39,2024-04-08 16:51:53.513513513
BestBuy,P005,1989.35,2024-01-01 11:57:50.270270270
Costco,P003,1555.09,2024-03-08 11:07:23.243243243
Walmart,P035,926.25,2024-03-12 10:50:05.405405405
Costco,P032,152.08,2024-01-22 14:26:18.378378378
BestBuy,P048,1011.96,2024-02-03 05:35:51.351351351
Target,P024,119.43,2024-04-21 11:56:23.783783784
Target,P026,1864.09,2024-01-10 15:18:11.891891891
Costco,P016,195.26,2024-02-10 05:05:35.135135135
Target,P041,1691.37,2024-01-20 06:36:23.783783783
BestBuy,P022,1378.8,2024-06-05 00:43:14.594594594
BestBuy,P003,1657.26,2024-03-22 18:05:24.324324324
BestBuy,P016,1799.98,2024-01-23 22:20:32.432432432
BestBuy,P037,1501.83,2024-01-13 07:06:39.999999999
Walmart,P025,1042.14,2024-01-09 15:22:31.351351351
Costco,P047,1720.83,2024-04-16 16:17:17.837837838
Target,P047,1792.97,2024-04-01 13:22:52.972972972
Walmart,P048,88.62,2024-03-03 03:30:27.027027027
BestBuy,P041,1582.24,2024-01-29 09:56:45.405405405
Target,P031,1499.46,2024-03-24 01:59:38.378378378
Walmart,P005,280.79,2024-05-11 18:28:28.108108108
BestBuy,P047,1394.49,2024-03-01 03:39:05.945945946
Target,P044,1307.26,2024-04-22 23:49:54.594594594
Target,P035,517.65,2024-01-15 14:56:34.594594594
BestBuy,P028,308.44,2024-03-10 03:00:10.810810810
Costco,P011,1675.61,2024-02-04 05:31:31.891891891
Walmart,P009,1595.68,2024-04-28 11:26:07.567567566
BestBuy,P033,1041.79,2024-06-08 16:27:23.243243242
BestBuy,P033,387.89,2024-05-29 13:11:21.081081080
Walmart,P048,1364.08,2024-03-27 09:45:13.513513513
BestBuy,P003,1937.21,2024-03-27 13:44:30.270270270
Costco,P037,943.17,2024-04-21 11:56:23.783783784
Target,P044,215.19,2024-05-24 01:35:08.108108108
Walmart,P002,836.9,2024-04-15 00:24:30.270270270
Target,P007,79.02,2024-01-04 15:44:08.648648648
Costco,P048,580.52,2024-03-25 13:53:09.189189189
BestBuy,P003,945.09,2024-03-02 15:32:36.756756756
BestBuy,P038,1458.01,2024-01-28 10:01:04.864864864
BestBuy,P019,190.7,2024-04-11 04:41:04.864864864
Costco,P025,883.88,2024-04-30 07:18:11.891891892
Walmart,P041,646.42,2024-02-22 00:14:24.864864864
Target,P033,1022.42,2024-03-01 11:37:39.459459459
Target,P037,1964.85,2024-03-27 09:45:13.513513513
BestBuy,P009,738.91,2024-06-01 16:57:39.459459458
BestBuy,P018,1708.27,2024-01-23 06:23:25.405405405
Costco,P026,1024.38,2024-05-05 14:55:08.108108108
Walmart,P002,1774.72,2024-01-10 15:18:11.891891891
Walmart,P009,365.05,2024-05-27 09:20:43.243243242
Walmart,P047,259.38,2024-05-18 06:00:21.621621620
Target,P020,1431.42,2024-05-09 02:40:00.000000000
Walmart,P034,327.67,2024-01-27 10:05:24.324324324
Target,P019,1751.17,2024-05-17 14:03:14.594594594
Costco,P019,801.88,2024-04-20 19:59:16.756756756
Walmart,P038,1623.23,2024-01-03 03:50:37.837837837
Costco,P039,627.41,2024-05-05 14:55:08.108108108
Walmart,P033,794.5,2024-06-03 04:51:10.270270270
Walmart,P013,1786.96,2024-05-17 10:03:57.837837838
Walmart,P003,1111.2,2024-03-21 10:11:10.270270270
Costco,P032,1463.62,2024-06-13 04:07:55.675675674
Costco,P010,1429.6,2024-04-02 13:18:33.513513513
Target,P030,647.3,2024-01-24 02:19:49.189189189
Costco,P002,1371.46,2024-03-26 01:50:59.459459459
BestBuy,P050,419.97,2024-01-24 10:18:22.702702702
Costco,P002,441.03,2024-02-24 20:02:09.729729729
Costco,P009,433.78,2024-06-08 12:28:06.486486486
BestBuy,P044,1407.59,2024-02-28 19:44:51.891891892
Target,P043,141.84,2024-05-16 02:09:43.783783784
Target,P025,201.78,2024-05-03 03:05:56.756756756
Target,P036,501.34,2024-04-18 08:10:05.405405404
Target,P011,303.49,2024-02-28 23:44:08.648648648
BestBuy,P030,1945.99,2024-01-05 23:38:22.702702702
Costco,P004,913.32,2024-05-11 14:29:11.351351350
Walmart,P012,481.94,2024-01-13 11:05:56.756756756
Target,P003,650.94,2024-04-13 20:29:32.972972972
Costco,P005,1267.82,2024-03-01 19:36:12.972972973
Walmart,P033,1722.09,2024-04-16 16:17:17.837837838
BestBuy,P032,775.77,2024-03-10 06:59:27.567567567
Target,P025,1542.38,2024-03-09 11:03:03.783783783
Target,P046,184.43,2024-02-24 08:04:19.459459459
Walmart,P030,1338.73,2024-01-20 22:33:30.810810810
BestBuy,P031,588.07,2024-02-21 12:16:34.594594594
Costco,P047,596.9,2024-04-15 12:22:20.540540540
BestBuy,P025,257.05,2024-01-17 10:48:38.918918918
Walmart,P024,638.13,2024-05-03 07:05:13.513513512
Costco,P011,846.14,2024-06-11 12:15:08.108108108
Costco,P032,770.95,2024-05-09 22:36:23.783783784
Walmart,P009,368.71,2024-02-22 12:12:15.135135135
Costco,P030,1228.61,2024-04-19 16:04:19.459459458
Target,P031,66.53,2024-04-15 16:21:37.297297296
Target,P038,1648.46,2024-01-05 15:39:49.189189189
Costco,P041,1127.4,2024-06-01 01:00:32.432432432
Walmart,P011,875.88,2024-02-28 15:45:35.135135135
Walmart,P050,593.92,2024-01-15 06:58:01.081081081
BestBuy,P016,723.17,2024-04-24 11:43:25.405405404
BestBuy,P024,1747.96,2024-06-04 20:43:57.837837836
BestBuy,P049,1550.13,2024-04-29 07:22:31.351351350
Target,P014,1636.59,2024-05-31 09:03:25.405405404
Target,P026,1765.95,2024-01-21 02:32:47.567567567
Target,P005,85.78,2024-01-22 06:27:44.864864864
Target,P007,785.94,2024-06-12 16:10:05.405405404
Target,P047,900.67,2024-03-13 06:46:29.189189189
BestBuy,P026,1691.32,2024-02-12 08:56:12.972972972
BestBuy,P008,562.88,2024-06-03 20:48:17.297297296
Costco,P017,267.5,2024-05-06 22:49:22.162162162
Walmart,P030,1738.77,2024-04-07 08:57:39.459459459
Walmart,P030,924.16,2024-02-18 20:28:06.486486486
Walmart,P035,450.5,2024-03-22 18:05:24.324324324
Costco,P015,114.77,2024-04-04 13:09:54.594594594
Walmart,P013,790.99,2024-04-09 08:49:00.540540540
Target,P022,1748.77,2024-02-07 17:16:23.783783783
Walmart,P038,758.0,2024-02-08 21:11:21.081081081
Walmart,P024,1142.17,2024-04-12 20:33:52.432432432
BestBuy,P027,436.89,2024-01-20 22:33:30.810810810
Walmart,P008,852.7,2024-02-22 12:12:15.135135135
Target,P018,874.13,2024-02-08 05:14:14.054054054
Target,P018,973.83,2024-04-27 23:28:17.297297296
BestBuy,P038,363.76,2024-04-13 12:30:59.459459459
Walmart,P022,613.51,2024-03-16 10:32:47.567567567
Costco,P013,764.8,2024-03-26 09:49:32.972972973
Target,P015,365.5,2024-01-11 23:12:25.945945945
BestBuy,P033,1894.91,2024-06-09 12:23:47.027027026
BestBuy,P045,658.89,2024-04-22 15:51:21.081081080
BestBuy,P037,288.86,2024-05-16 14:07:34.054054054
Costco,P026,150.86,2024-05-25 17:27:55.675675674
Costco,P018,197.51,2024-04-02 05:20:00.000000000
Walmart,P004,1389.47,2024-01-16 02:54:24.864864864
Walmart,P040,1420.44,2024-06-10 12:19:27.567567566
Costco,P015,807.45,2024-01-16 22:50:48.648648648
Walmart,P027,1623.15,2024-04-18 08:10:05.405405404
Target,P042,860.71,2024-04-12 16:34:35.675675675
BestBuy,P003,678.75,2024-02-16 16:37:28.648648648
BestBuy,P022,1370.96,2024-05-06 10:51:31.891891892
BestBuy,P032,937.07,2024-01-12 23:08:06.486486486
